latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
2.6335,-60.25724,318.35,1.46,1.19,2022-04-17,1408,T,61,6.1NRT,290.2,16.1,D
2.63165,-60.24425,324.66,1.46,1.19,2022-04-17,1408,T,74,6.1NRT,290.62,26.68,D
-1.98197,-78.34686,318.04,1.88,1.34,2022-04-17,0627,A,96,6.1NRT,267.17,53.17,N
-1.99487,-78.34202,356.14,1.88,1.34,2022-04-17,0627,A,100,6.1NRT,267.46,205.92,N
-25.32129,-42.67553,305.19,4.03,1.86,2022-04-17,0455,A,23,6.1NRT,292.31,43.22,N
-6.56996,-51.10027,300.8,1.1,1.05,2022-04-17,0449,A,34,6.1NRT,277.34,7.46,N
-15.0727,-51.5166,307.11,1.01,1,2022-04-17,0451,A,70,6.1NRT,292.99,7.39,N
-15.07409,-51.5073,306.36,1.01,1,2022-04-17,0451,A,68,6.1NRT,291.59,7.05,N
-19.59118,-55.30404,302.96,1.26,1.12,2022-04-17,0453,A,52,6.1NRT,291.88,7.5,N
10.0799,-64.85388,306.8,1.85,1.33,2022-04-17,0625,A,34,6.1NRT,290.74,12.63,N
10.06171,-64.89103,313.69,1.83,1.33,2022-04-17,0625,A,88,6.1NRT,287.71,27.06,N
10.059,-64.87463,330.3,1.84,1.33,2022-04-17,0625,A,100,6.1NRT,291,68.17,N
10.05628,-64.85818,319.19,1.85,1.33,2022-04-17,0625,A,98,6.1NRT,291.33,38.54,N
10.05356,-64.84168,302.76,1.85,1.33,2022-04-17,0625,A,19,6.1NRT,290.5,9.16,N
9.65238,-63.62245,311.14,2.34,1.48,2022-04-17,0625,A,62,6.1NRT,285.76,40.67,N
9.64881,-63.60145,306.76,2.35,1.48,2022-04-17,0625,A,29,6.1NRT,281.03,29.18,N
9.61802,-63.7213,309.53,2.3,1.47,2022-04-17,0625,A,78,6.1NRT,273.56,40.16,N
9.56112,-63.62338,303.73,2.35,1.48,2022-04-17,0625,A,57,6.1NRT,280.58,26.12,N
9.56427,-63.62822,303.26,2.35,1.48,2022-04-17,0625,A,46,6.1NRT,280.68,23.7,N
9.3842,-64.53612,306.26,2.01,1.38,2022-04-17,0625,A,55,6.1NRT,289.22,18.41,N
-4.95011,-36.95779,310.95,3.95,1.85,2022-04-17,1529,A,0,6.1NRT,291.47,34.5,D
11.24737,-72.1452,340.69,2.42,1.5,2022-04-17,1544,T,90,6.1NRT,295.57,124.25,D
12.77822,-86.05046,324.57,2.53,1.53,2022-04-17,1544,T,68,6.1NRT,305.71,34,D
12.54868,-86.54356,325.45,2.74,1.58,2022-04-17,1544,T,68,6.1NRT,302.1,40.31,D
12.54489,-86.55009,322.83,2.74,1.58,2022-04-17,1544,T,50,6.1NRT,301.91,28.66,D
12.54183,-86.52501,323.68,2.73,1.58,2022-04-17,1544,T,68,6.1NRT,302.42,32.82,D
10.57142,-85.65826,328.55,2.18,1.43,2022-04-17,1544,T,71,6.1NRT,301.98,42.19,D
8.51064,-81.97658,320.44,1.14,1.06,2022-04-17,1544,T,68,6.1NRT,289.73,11.5,D
-23.3272,-47.30146,321.65,1.01,1.01,2022-04-17,1705,A,78,6.1NRT,294.55,14.17,D
-23.32866,-47.31131,330.19,1.01,1.01,2022-04-17,1705,A,85,6.1NRT,299.03,24.05,D
-23.03127,-46.27462,313.8,1.07,1.03,2022-04-17,1705,A,0,6.1NRT,296.8,10.44,D
-21.81624,-46.98569,311.17,1.04,1.02,2022-04-17,1705,A,20,6.1NRT,300.02,3.9,D
-21.9829,-49.01892,321.8,1.01,1.01,2022-04-17,1705,A,70,6.1NRT,303.34,13.27,D
-21.98427,-49.02871,314.56,1.01,1.01,2022-04-17,1705,A,44,6.1NRT,300.07,6.88,D
-20.96667,-47.8313,312.27,1.01,1.01,2022-04-17,1705,A,43,6.1NRT,301.07,4.68,D
-20.60572,-51.61176,337.08,1.22,1.1,2022-04-17,1705,A,63,6.1NRT,304.09,45.13,D
-20.34271,-53.75467,322.95,1.65,1.26,2022-04-17,1705,A,77,6.1NRT,301.45,31.12,D
-19.54416,-49.37927,323.31,1.01,1,2022-04-17,1705,A,74,6.1NRT,303.97,12.5,D
-19.54551,-49.38882,324.18,1.01,1,2022-04-17,1705,A,75,6.1NRT,304.62,12.98,D
-18.81404,-44.74966,319.56,1.47,1.2,2022-04-17,1705,A,74,6.1NRT,293.43,22.53,D
-18.81636,-44.76326,318.7,1.46,1.2,2022-04-17,1705,A,72,6.1NRT,297.79,20.2,D
-18.81052,-44.75693,325.41,1.47,1.2,2022-04-17,1705,A,76,6.1NRT,292.54,30.84,D
5.79397,-56.81642,315.46,1.16,1.07,2022-04-17,1711,A,68,6.1NRT,297.68,9,D
5.86606,-57.01532,311.81,1.19,1.09,2022-04-17,1711,A,35,6.1NRT,294.18,5.3,D
6.13709,-57.26731,309.34,1.22,1.1,2022-04-17,1711,A,52,6.1NRT,289.2,6.42,D
6.64007,-57.93512,317.5,1.32,1.14,2022-04-17,1711,A,73,6.1NRT,295.42,12.06,D
6.37879,-63.06493,310.96,3.26,1.71,2022-04-17,1711,A,39,6.1NRT,289.16,30.85,D
6.37414,-63.09358,308.93,3.28,1.71,2022-04-17,1711,A,45,6.1NRT,289.9,24.9,D
6.39138,-63.07427,314.42,3.26,1.71,2022-04-17,1711,A,48,6.1NRT,289.6,42.18,D
6.52062,-62.66476,310.5,3.02,1.65,2022-04-17,1711,A,49,6.1NRT,290.49,31.25,D
6.53524,-62.66757,312.83,3.02,1.65,2022-04-17,1711,A,67,6.1NRT,289.53,39.51,D
6.53499,-62.67225,313.03,3.02,1.65,2022-04-17,1711,A,43,6.1NRT,289.78,36.19,D
7.6122,-58.98554,310.91,1.5,1.21,2022-04-17,1711,A,66,6.1NRT,291.95,11.63,D
7.24586,-63.35923,323.52,3.32,1.72,2022-04-17,1711,A,79,6.1NRT,296.35,68.06,D
7.24262,-63.36583,322.05,3.32,1.72,2022-04-17,1711,A,78,6.1NRT,296.44,55.44,D
8.27231,-62.78008,320.7,2.86,1.61,2022-04-17,1711,A,63,6.1NRT,296.32,29.13,D
8.28663,-62.78267,328.97,2.86,1.61,2022-04-17,1711,A,83,6.1NRT,295.77,70.51,D
8.28924,-62.79007,324.84,2.86,1.61,2022-04-17,1711,A,54,6.1NRT,295.95,49.07,D
-38.54573,-72.59712,336.65,1.26,1.12,2022-04-17,1838,A,90,6.1NRT,286.16,54.73,D
-38.54727,-72.61104,305.13,1.27,1.12,2022-04-17,1838,A,56,6.1NRT,282.62,10.77,D
-38.51587,-72.51388,304.82,1.25,1.11,2022-04-17,1838,A,60,6.1NRT,289.39,7.53,D
-38.3514,-72.22182,308.81,1.21,1.09,2022-04-17,1838,A,68,6.1NRT,276.32,12.42,D
-38.35303,-72.23579,303.42,1.21,1.09,2022-04-17,1838,A,56,6.1NRT,277.11,8.13,D
-38.30097,-72.40395,302.04,1.23,1.1,2022-04-17,1838,A,42,6.1NRT,280.9,5.07,D
-38.30255,-72.41818,311.34,1.23,1.1,2022-04-17,1838,A,71,6.1NRT,282.13,12.94,D
-38.23889,-72.0358,314.06,1.19,1.08,2022-04-17,1838,A,74,6.1NRT,271.29,19.65,D
-38.24052,-72.04957,306.42,1.19,1.08,2022-04-17,1838,A,63,6.1NRT,270.62,12.61,D
-37.5316,-71.28651,325.7,1.1,1.04,2022-04-17,1838,A,84,6.1NRT,302.73,22.07,D
-37.66041,-72.55542,310.54,1.23,1.1,2022-04-17,1838,A,70,6.1NRT,287.49,10.93,D
-37.31431,-71.20927,351.41,1.08,1.04,2022-04-17,1838,A,96,6.1NRT,297.7,70.85,D
-36.95879,-72.02328,319.47,1.15,1.07,2022-04-17,1838,A,78,6.1NRT,301.2,13.34,D
-36.91599,-71.83362,313.63,1.13,1.06,2022-04-17,1838,A,71,6.1NRT,298.11,9.07,D
-36.91755,-71.84642,322.42,1.13,1.06,2022-04-17,1838,A,80,6.1NRT,297.36,17.96,D
-36.9064,-71.8354,334.57,1.13,1.06,2022-04-17,1838,A,88,6.1NRT,300.12,35.42,D
-36.90796,-71.8482,338.5,1.13,1.06,2022-04-17,1838,A,91,6.1NRT,297.33,41.55,D
-36.83812,-71.86846,321.63,1.13,1.06,2022-04-17,1838,A,80,6.1NRT,300,16.63,D
-36.82853,-71.87026,316.99,1.13,1.06,2022-04-17,1838,A,70,6.1NRT,300.57,10.76,D
-36.79205,-71.81204,310.55,1.12,1.06,2022-04-17,1838,A,55,6.1NRT,299.93,6.95,D
-36.75642,-71.86351,331,1.13,1.06,2022-04-17,1838,A,86,6.1NRT,298.45,28.34,D
-36.758,-71.87624,336.48,1.13,1.06,2022-04-17,1838,A,89,6.1NRT,301.13,37.84,D
-36.75956,-71.88898,323.2,1.13,1.06,2022-04-17,1838,A,81,6.1NRT,301.04,17.67,D
-36.76114,-71.90175,316.56,1.13,1.06,2022-04-17,1838,A,69,6.1NRT,301.1,10.07,D
-36.72461,-71.84363,323.49,1.12,1.06,2022-04-17,1838,A,81,6.1NRT,298.47,19,D
-36.72615,-71.85629,310.95,1.13,1.06,2022-04-17,1838,A,58,6.1NRT,298.76,5.7,D
-36.65488,-71.78635,319.78,1.12,1.05,2022-04-17,1838,A,67,6.1NRT,297.99,17.81,D
-36.65644,-71.79895,311.99,1.12,1.05,2022-04-17,1838,A,51,6.1NRT,298.24,8.92,D
-36.65957,-71.8242,314.02,1.12,1.06,2022-04-17,1838,A,65,6.1NRT,298,9.6,D
-36.66113,-71.8368,319.33,1.12,1.06,2022-04-17,1838,A,77,6.1NRT,299.49,15.2,D
-36.66738,-71.88741,313.09,1.13,1.06,2022-04-17,1838,A,66,6.1NRT,300.29,7.35,D
-36.62629,-71.79195,321.9,1.12,1.05,2022-04-17,1838,A,69,6.1NRT,298.09,17.56,D
-36.61522,-71.78126,315.79,1.12,1.05,2022-04-17,1838,A,49,6.1NRT,299.31,10.36,D
-36.61676,-71.79381,351.26,1.12,1.05,2022-04-17,1838,A,96,6.1NRT,302.1,70.64,D
-36.63373,-71.93291,314.25,1.13,1.06,2022-04-17,1838,A,71,6.1NRT,300.32,7.94,D
-36.63527,-71.94566,326.74,1.13,1.06,2022-04-17,1838,A,83,6.1NRT,299.96,22.76,D
-35.73413,-71.46757,321.79,1.07,1.03,2022-04-17,1838,A,78,6.1NRT,298.11,16.2,D
-34.11399,-70.45815,331.79,1.01,1,2022-04-17,1838,A,86,6.1NRT,306.56,21.69,D
-34.10462,-70.45539,326.2,1.01,1,2022-04-17,1838,A,82,6.1NRT,301.64,18.17,D
-34.10617,-70.46635,319.64,1.01,1,2022-04-17,1838,A,75,6.1NRT,301.52,10.85,D
-26.87536,-63.06141,311.1,2.8,1.6,2022-04-17,1841,A,65,6.1NRT,299.85,26.67,D
-18.12263,-51.46903,315.27,1.13,1.06,2022-04-17,1705,A,56,6.1NRT,304.24,6.68,D
-17.72336,-49.76663,317.12,1.01,1,2022-04-17,1705,A,34,6.1NRT,304.74,7.55,D
-17.83548,-53.19536,314.11,1.4,1.17,2022-04-17,1705,A,48,6.1NRT,304.1,9.86,D
-17.06091,-49.75912,324.64,1,1,2022-04-17,1705,A,77,6.1NRT,302.48,14.44,D
-17.19738,-50.86943,328.91,1.05,1.02,2022-04-17,1705,A,82,6.1NRT,303.29,23.1,D
-17.19872,-50.87925,318.27,1.05,1.03,2022-04-17,1705,A,70,6.1NRT,301.01,10.77,D
-17.10885,-51.86787,317.1,1.15,1.07,2022-04-17,1705,A,50,6.1NRT,306.88,8.65,D
-16.94707,-52.59486,317.55,1.25,1.11,2022-04-17,1705,A,41,6.1NRT,306.27,10.78,D
-16.93707,-52.59616,340.46,1.25,1.11,2022-04-17,1705,A,89,6.1NRT,306.41,50.85,D
-16.05056,-60.20974,308.38,4.38,1.93,2022-04-17,1707,A,37,6.1NRT,291.18,33.17,D
-16.05437,-60.25039,326.33,4.41,1.93,2022-04-17,1707,A,81,6.1NRT,292.45,170.84,D
-16.0488,-60.21731,314.61,4.38,1.93,2022-04-17,1707,A,65,6.1NRT,291.53,71.36,D
-16.05289,-60.25806,322.12,4.41,1.93,2022-04-17,1707,A,76,6.1NRT,292.5,131.18,D
-14.37138,-58.88428,313.07,3.3,1.72,2022-04-17,1707,A,38,6.1NRT,281.27,43.63,D
-13.0871,-50.91781,322.05,1.01,1,2022-04-17,1707,A,70,6.1NRT,297.13,13.18,D
-12.30814,-53.25213,326.81,1.2,1.09,2022-04-17,1707,A,58,6.1NRT,294.84,23.51,D
-12.22896,-57.59726,313.43,2.44,1.51,2022-04-17,1707,A,52,6.1NRT,294.38,28.77,D
-8.68574,-46.42272,315.95,1.67,1.27,2022-04-17,1707,A,75,6.1NRT,285.02,21.12,D
-12.99774,-64.0317,306.32,4.82,2,2022-04-17,1845,A,35,6.1NRT,282.34,37.08,D
-13.31587,-66.3843,311.88,3.16,1.68,2022-04-17,1845,A,61,6.1NRT,289.39,33.32,D
-13.31746,-66.39193,312.38,3.16,1.68,2022-04-17,1845,A,63,6.1NRT,289.85,35.22,D
-13.2114,-66.56431,316.92,3.08,1.67,2022-04-17,1845,A,72,6.1NRT,291.83,49.84,D
-13.21644,-66.59228,311.87,3.06,1.66,2022-04-17,1845,A,64,6.1NRT,292.25,28,D
-12.71496,-67.83164,327.49,2.52,1.53,2022-04-17,1845,A,83,6.1NRT,294.43,76.6,D
-12.71891,-67.85445,334.16,2.51,1.52,2022-04-17,1845,A,87,6.1NRT,295.13,108.36,D
-12.7053,-67.85693,316.52,2.51,1.52,2022-04-17,1845,A,71,6.1NRT,293.32,34.48,D
-11.05599,-77.58046,320.06,1.12,1.05,2022-04-17,1847,A,69,6.1NRT,297.03,11.52,D
-10.6884,-76.25405,310.44,1.01,1.01,2022-04-17,1847,A,30,6.1NRT,296.99,3.98,D
-9.64563,-76.42529,310.51,1.01,1,2022-04-17,1847,A,55,6.1NRT,289.08,6.77,D
-9.2991,-75.99855,317.77,1,1,2022-04-17,1847,A,18,6.1NRT,301.7,8.48,D
-8.10966,-75.15472,328.09,1.03,1.01,2022-04-17,1847,A,83,6.1NRT,294.72,22.26,D
-7.74093,-79.37995,316.35,1.28,1.12,2022-04-17,1847,A,62,6.1NRT,298.31,6.78,D
-7.74251,-79.39146,321.66,1.28,1.12,2022-04-17,1847,A,72,6.1NRT,298.31,13.29,D
3.35465,-72.09022,313.49,2.27,1.46,2022-04-17,1849,A,62,6.1NRT,292.91,16.22,D
5.39972,-71.29984,316.43,2.83,1.61,2022-04-17,1849,A,14,6.1NRT,289.69,26.41,D
5.15142,-76.68641,310.18,1.15,1.07,2022-04-17,1849,A,48,6.1NRT,287.06,6.2,D
7.56196,-80.18292,319.99,1.01,1.01,2022-04-17,1851,A,47,6.1NRT,293.01,7.53,D
7.61453,-80.7018,317.4,1.04,1.02,2022-04-17,1851,A,66,6.1NRT,294.17,8.67,D
7.75674,-80.36349,327.11,1.02,1.01,2022-04-17,1851,A,34,6.1NRT,299.44,11.27,D
7.80447,-80.34856,327.71,1.02,1.01,2022-04-17,1851,A,50,6.1NRT,302.85,7.09,D
7.99357,-80.56677,347.42,1.03,1.01,2022-04-17,1851,A,94,6.1NRT,304.06,40.55,D
8.039,-80.8261,326.21,1.04,1.02,2022-04-17,1851,A,74,6.1NRT,302.74,9.89,D
8.29271,-81.10314,322.04,1.06,1.03,2022-04-17,1851,A,70,6.1NRT,300.13,7.53,D
10.57306,-85.21573,329.47,1.72,1.29,2022-04-17,1851,A,82,6.1NRT,304.02,32.25,D
10.56063,-85.66064,327.91,1.86,1.33,2022-04-17,1851,A,80,6.1NRT,298.53,32.01,D
10.56662,-85.66862,325.51,1.86,1.33,2022-04-17,1851,A,59,6.1NRT,298.71,23.42,D
10.96043,-84.2327,320.4,1.44,1.19,2022-04-17,1851,A,74,6.1NRT,296.11,22.47,D
10.97552,-84.27512,314.16,1.45,1.19,2022-04-17,1851,A,13,6.1NRT,294.88,11.89,D
10.98211,-84.26965,318.31,1.45,1.19,2022-04-17,1851,A,63,6.1NRT,295.82,17.71,D
11.04774,-84.26678,318.94,1.45,1.19,2022-04-17,1851,A,73,6.1NRT,292.89,20.13,D
10.85109,-85.57529,321.49,1.81,1.32,2022-04-17,1851,A,76,6.1NRT,299.01,23.45,D
10.91155,-85.69289,325.37,1.85,1.33,2022-04-17,1851,A,42,6.1NRT,309.07,24.26,D
11.10059,-84.58294,309.29,1.52,1.22,2022-04-17,1851,A,31,6.1NRT,288.86,8.06,D
11.04759,-85.27934,335.65,1.71,1.28,2022-04-17,1851,A,87,6.1NRT,297.52,67.03,D
11.06814,-85.49583,320.15,1.77,1.3,2022-04-17,1851,A,17,6.1NRT,297.93,17.89,D
11.12192,-85.31357,318.07,1.71,1.28,2022-04-17,1851,A,64,6.1NRT,300.92,17.62,D
11.07268,-85.61288,320.45,1.81,1.32,2022-04-17,1851,A,58,6.1NRT,305.03,14.03,D
11.12965,-85.41064,318.3,1.74,1.29,2022-04-17,1851,A,68,6.1NRT,302.89,14.48,D
11.11295,-85.58701,330.85,1.8,1.31,2022-04-17,1851,A,83,6.1NRT,304.72,47.91,D
11.37312,-84.08791,311.26,1.39,1.17,2022-04-17,1851,A,32,6.1NRT,297.11,8.17,D
11.40397,-84.07514,315.24,1.39,1.17,2022-04-17,1851,A,58,6.1NRT,296.97,12.07,D
11.40201,-84.08743,316.58,1.39,1.17,2022-04-17,1851,A,62,6.1NRT,297.25,13.85,D
11.42419,-84.01482,313.93,1.37,1.16,2022-04-17,1851,A,33,6.1NRT,299.15,9.79,D
11.47164,-83.84735,315.83,1.34,1.15,2022-04-17,1851,A,39,6.1NRT,299.09,9.9,D
11.44532,-84.32191,316.56,1.44,1.19,2022-04-17,1851,A,62,6.1NRT,298.06,13.52,D
11.48509,-84.27605,322.03,1.42,1.18,2022-04-17,1851,A,73,6.1NRT,296.95,22.62,D
11.26254,-85.72585,323.75,1.83,1.32,2022-04-17,1851,A,57,6.1NRT,307.2,21.7,D
11.59359,-83.92226,316.55,1.35,1.15,2022-04-17,1851,A,43,6.1NRT,296.66,15.15,D
11.52402,-84.34203,329.63,1.44,1.19,2022-04-17,1851,A,77,6.1NRT,299.89,34.87,D
11.63165,-83.73843,312.41,1.31,1.13,2022-04-17,1851,A,45,6.1NRT,296.84,8.15,D
11.64519,-83.85007,315.05,1.33,1.14,2022-04-17,1851,A,53,6.1NRT,296.43,13.16,D
11.75496,-83.80093,316.51,1.31,1.14,2022-04-17,1851,A,60,6.1NRT,299.19,12.64,D
11.74264,-83.94658,318.8,1.34,1.15,2022-04-17,1851,A,67,6.1NRT,299.73,13.2,D
11.74076,-83.9586,314.58,1.35,1.15,2022-04-17,1851,A,55,6.1NRT,299.86,7.59,D
11.45206,-85.99353,324,1.9,1.35,2022-04-17,1851,A,71,6.1NRT,302.11,25.47,D
11.46003,-85.98448,319.87,1.9,1.35,2022-04-17,1851,A,61,6.1NRT,303.37,15.49,D
12.02025,-84.32246,320.78,1.41,1.17,2022-04-17,1851,A,68,6.1NRT,299.95,20.2,D
12.17431,-83.9375,324.02,1.32,1.14,2022-04-17,1851,A,75,6.1NRT,300.54,19.88,D
12.17949,-84.03706,315.81,1.34,1.15,2022-04-17,1851,A,59,6.1NRT,299.06,8.61,D
12.31451,-83.89298,321.35,1.31,1.13,2022-04-17,1851,A,61,6.1NRT,298.37,17.7,D
12.31108,-84.1712,316.18,1.36,1.16,2022-04-17,1851,A,44,6.1NRT,300.67,9.94,D
12.30911,-84.1835,321.7,1.36,1.16,2022-04-17,1851,A,71,6.1NRT,299.81,17.88,D
12.33358,-84.16244,320.07,1.36,1.15,2022-04-17,1851,A,49,6.1NRT,299.49,16.31,D
12.10317,-85.65978,326.58,1.75,1.3,2022-04-17,1851,A,57,6.1NRT,303.68,29.16,D
12.51167,-83.87695,320.09,1.3,1.13,2022-04-17,1851,A,69,6.1NRT,299.19,16.66,D
12.57274,-83.88153,333.65,1.29,1.13,2022-04-17,1851,A,80,6.1NRT,297.9,39.89,D
12.58462,-83.87145,316.64,1.29,1.13,2022-04-17,1851,A,36,6.1NRT,297.7,12.45,D
12.65675,-83.86494,318.23,1.29,1.13,2022-04-17,1851,A,64,6.1NRT,298.89,12.21,D
12.65491,-83.87666,318.87,1.29,1.13,2022-04-17,1851,A,60,6.1NRT,298.55,13.05,D
12.64751,-83.92362,314.59,1.3,1.13,2022-04-17,1851,A,32,6.1NRT,297.84,10.03,D
12.75079,-83.79193,320.46,1.27,1.12,2022-04-17,1851,A,70,6.1NRT,299.41,15.04,D
12.75166,-83.85146,313.69,1.28,1.12,2022-04-17,1851,A,35,6.1NRT,297.97,6.18,D
12.86994,-84.40329,319.15,1.38,1.16,2022-04-17,1851,A,61,6.1NRT,302.44,14.63,D
12.74621,-85.248,319.86,1.59,1.24,2022-04-17,1851,A,64,6.1NRT,300.77,22.18,D
12.88326,-84.52223,325.57,1.41,1.17,2022-04-17,1851,A,52,6.1NRT,302.69,21.87,D
12.87982,-84.51395,320.06,1.4,1.17,2022-04-17,1851,A,47,6.1NRT,302.29,13.04,D
12.87776,-84.5266,324.75,1.41,1.17,2022-04-17,1851,A,67,6.1NRT,302.08,21.81,D
12.97315,-84.00197,317.23,1.3,1.13,2022-04-17,1851,A,42,6.1NRT,297.6,12.26,D
12.96725,-84.23473,330.25,1.34,1.15,2022-04-17,1851,A,81,6.1NRT,299.92,32.63,D
12.59136,-86.83064,334.3,2.1,1.41,2022-04-17,1851,A,71,6.1NRT,302.53,64.83,D
12.59612,-86.81789,325.34,2.09,1.41,2022-04-17,1851,A,37,6.1NRT,302.37,29.49,D
12.59268,-86.8377,325.27,2.1,1.41,2022-04-17,1851,A,34,6.1NRT,301.2,33.45,D
12.86636,-86.32067,325.46,1.9,1.35,2022-04-17,1851,A,35,6.1NRT,303.48,26.6,D
12.86891,-86.74953,344.67,2.04,1.39,2022-04-17,1851,A,91,6.1NRT,308.23,102.15,D
12.8705,-86.75498,335.56,2.04,1.39,2022-04-17,1851,A,85,6.1NRT,307.61,58.26,D
12.98954,-86.20808,324.83,1.85,1.33,2022-04-17,1851,A,37,6.1NRT,307.88,13.71,D
-20.23474,-40.24399,305.07,2.34,1.48,2022-04-18,0045,T,63,6.1NRT,290.85,20.35,N
-20.23935,-40.25027,305.9,2.34,1.48,2022-04-18,0045,T,62,6.1NRT,291.08,19.89,N
-3.59657,-38.86288,303.08,1.13,1.06,2022-04-18,0050,T,40,6.1NRT,289.15,4.96,N
-33.3772,-60.14636,303.75,1.62,1.25,2022-04-18,0219,T,48,6.1NRT,284.34,15.24,N
-33.37941,-60.1524,300.86,1.62,1.25,2022-04-18,0219,T,35,6.1NRT,283.57,12.84,N
-31.48257,-58.16857,301.13,1.2,1.09,2022-04-18,0221,T,38,6.1NRT,285.2,8.28,N
-21.31543,-59.84889,316.47,1.12,1.06,2022-04-18,0224,T,93,6.1NRT,289.46,19.17,N
-20.34761,-58.98896,305.37,1.03,1.02,2022-04-18,0224,T,64,6.1NRT,290.52,7.43,N
-20.05277,-58.98259,303.3,1.03,1.01,2022-04-18,0224,T,43,6.1NRT,290.37,5.4,N
-20.04099,-58.96436,302.64,1.03,1.01,2022-04-18,0224,T,50,6.1NRT,290.81,5.05,N
-20.04231,-58.97417,301.22,1.03,1.01,2022-04-18,0224,T,39,6.1NRT,290.62,4.3,N
-18.61176,-58.78386,308.89,1.01,1,2022-04-18,0224,T,76,6.1NRT,290.31,8.75,N
-18.97294,-62.5716,300.18,1.51,1.21,2022-04-18,0224,T,20,6.1NRT,287.33,9.06,N
-17.76702,-60.71273,301.36,1.14,1.06,2022-04-18,0224,T,40,6.1NRT,290.5,4.92,N
9.38957,-64.54013,302.48,1,1,2022-04-18,0232,T,49,6.1NRT,284.58,5.28,N
9.38829,-64.54916,321.49,1,1,2022-04-18,0232,T,100,6.1NRT,283.28,20.13,N
9.56417,-63.62532,306.06,1.01,1.01,2022-04-18,0232,T,47,6.1NRT,287.12,7.38,N
9.5629,-63.63444,321.12,1.01,1,2022-04-18,0232,T,100,6.1NRT,289.54,19.16,N
9.63801,-63.55838,314.92,1.01,1.01,2022-04-18,0232,T,90,6.1NRT,286.34,12.97,N
9.65083,-63.53226,311.45,1.02,1.01,2022-04-18,0232,T,44,6.1NRT,289.35,10.22,N
9.64955,-63.54142,310.14,1.01,1.01,2022-04-18,0232,T,77,6.1NRT,286.17,9.01,N
9.64828,-63.55057,304.13,1.01,1.01,2022-04-18,0232,T,25,6.1NRT,281.02,4.84,N
9.64701,-63.55972,314.19,1.01,1.01,2022-04-18,0232,T,81,6.1NRT,276.5,12.62,N
9.6241,-63.72388,323.36,1.01,1,2022-04-18,0232,T,80,6.1NRT,274.44,22.19,N
10.06005,-64.87336,317.49,1.01,1,2022-04-18,0232,T,85,6.1NRT,286.73,14.48,N
10.05745,-64.89153,305.03,1.01,1,2022-04-18,0232,T,18,6.1NRT,287.01,5.51,N
-16.64283,-60.02456,301.89,1.05,1.02,2022-04-18,0224,T,45,6.1NRT,291.85,4.27,N
-16.39116,-60.13017,300.42,1.05,1.02,2022-04-18,0224,T,27,6.1NRT,290.26,3.99,N
-16.41705,-60.8255,301.75,1.12,1.05,2022-04-18,0224,T,44,6.1NRT,290.52,5.66,N
-16.05384,-60.22784,311.04,1.05,1.03,2022-04-18,0224,T,82,6.1NRT,292.02,10.27,N
-16.05515,-60.23766,308.36,1.06,1.03,2022-04-18,0224,T,74,6.1NRT,291.44,8.22,N
-16.0463,-60.22523,313.23,1.05,1.03,2022-04-18,0224,T,87,6.1NRT,292.76,11.92,N
-16.04763,-60.23505,338.89,1.05,1.03,2022-04-18,0224,T,100,6.1NRT,294.37,44.74,N
-16.04896,-60.24484,307.66,1.06,1.03,2022-04-18,0224,T,72,6.1NRT,291.13,8.07,N
-16.03707,-60.22657,312.42,1.05,1.03,2022-04-18,0224,T,85,6.1NRT,292.07,11.37,N
-16.0384,-60.23638,310.49,1.05,1.03,2022-04-18,0224,T,80,6.1NRT,291.94,9.84,N
-16.21478,-61.793,306.42,1.24,1.11,2022-04-18,0224,T,68,6.1NRT,289.85,9.78,N
-16.21626,-61.80457,328.81,1.24,1.11,2022-04-18,0224,T,100,6.1NRT,290.68,38.42,N
-16.21777,-61.81631,303.86,1.25,1.11,2022-04-18,0224,T,41,6.1NRT,288.89,7.9,N
-16.20482,-61.79445,303.53,1.24,1.11,2022-04-18,0224,T,33,6.1NRT,289.35,7.24,N
-16.2063,-61.80605,312.74,1.24,1.11,2022-04-18,0224,T,86,6.1NRT,289.72,15.92,N
-12.70227,-67.83253,302.14,3.05,1.66,2022-04-18,0226,T,29,6.1NRT,287.98,21.64,N
-12.68429,-67.80633,306.77,3.03,1.66,2022-04-18,0226,T,69,6.1NRT,288.08,35.21,N
-12.68733,-67.8343,321.15,3.05,1.66,2022-04-18,0226,T,100,6.1NRT,288.43,94.03,N
-12.69993,-67.80986,302.31,3.03,1.66,2022-04-18,0226,T,48,6.1NRT,287.94,23.43,N
-12.68503,-67.81158,313.94,3.03,1.66,2022-04-18,0226,T,88,6.1NRT,288.25,62.03,N
-12.68826,-67.8395,316.6,3.05,1.66,2022-04-18,0226,T,93,6.1NRT,288.32,73.42,N
-9.2586,-60.3123,305.38,1,1,2022-04-18,0226,T,38,6.1NRT,285.47,6.08,N
-9.25987,-60.32133,309.24,1,1,2022-04-18,0226,T,75,6.1NRT,284.9,8.41,N
-12.39824,-38.34167,301.03,1.09,1.04,2022-04-18,0357,A,28,6.1NRT,289.22,5.41,N
-20.23236,-40.23854,303.28,1.1,1.04,2022-04-18,0400,A,54,6.1NRT,293.24,5.49,N
-20.24174,-40.2402,317.72,1.1,1.04,2022-04-18,0400,A,96,6.1NRT,293.84,16.53,N
